"AccountNumber","AccountType","Posted Date","Amount","Description","Check Number","Category","Balance","Note",""
"0001112223","CK",3/19/2024,($70.77),"DEBITCARD: Hardware Store","","Home",$37428.93,"",
"0001112223","CK",3/20/2024,($17.31),"DEBITCARD: Ride Share","","Auto & Transport",$37411.62,"",
"0001112223","CK",3/22/2024,($32.24),"DEBITCARD: Books","","Shopping",$37379.38,"",
"0001112223","CK",3/23/2024,($1411.32),"ACH:CREDIT CARD PAYMENT","","Credit Card",$35968.06,"",
"0001112223","CK",3/23/2024,($17.59),"DEBITCARD: Pet Supplies","","Pets",$35950.47,"",
"0001112223","CK",3/23/2024,($9.11),"DEBITCARD: Coffee Shop","","Food & Drink",$35941.36,"",
"0001112223","CK",3/24/2024,($38.34),"ACH:WATER BILL","","Utilities",$35903.02,"",
"0001112223","CK",3/26/2024,($41.90),"DEBITCARD: Gas Station","","Gas / Fuel",$35861.12,"",
"0001112223","CK",3/27/2024,($646.77),"DEBITCARD: Medical Bill","","Health",$35214.35,"",
"0001112223","CK",3/27/2024,($42.29),"DEBITCARD: Gas Station","","Gas / Fuel",$35172.06,"",
"0001112223","CK",3/28/2024,($42.77),"DEBITCARD: Restaurant","","Food & Drink",$35129.29,"",
"0001112223","CK",3/28/2024,($44.86),"DEBITCARD: Event Tickets","","Entertainment",$35084.43,"",
"0001112223","CK",3/30/2024,($37.77),"DEBITCARD: Gas Station","","Gas / Fuel",$35046.66,"",
"0001112223","CK",3/31/2024,($24.28),"DEBITCARD: Pet Supplies","","Pets",$35022.38,"",
"0001112223","CK",3/31/2024,($31.16),"DEBITCARD: Pet Supplies","","Pets",$34991.22,"",
"0001112223","CK",4/1/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$38791.22,"",
"0001112223","CK",4/2/2024,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$36602.22,"",
"0001112223","CK",4/2/2024,($8.80),"DEBITCARD: Streaming Add-on","","Entertainment",$36593.42,"",
"0001112223","CK",4/3/2024,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$36348.42,"",
"0001112223","CK",4/3/2024,($8.23),"DEBITCARD: Coffee Shop","","Food & Drink",$36340.19,"",
"0001112223","CK",4/3/2024,($110.83),"DEBITCARD: Clothing Store","","Shopping",$36229.36,"",
"0001112223","CK",4/3/2024,($10.12),"DEBITCARD: Streaming Add-on","","Entertainment",$36219.24,"",
"0001112223","CK",4/4/2024,($50.39),"DEBITCARD: Restaurant","","Food & Drink",$36168.85,"",
"0001112223","CK",4/4/2024,($92.79),"DEBITCARD: Grocery Store","","Groceries",$36076.06,"",
"0001112223","CK",4/5/2024,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$35651.06,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",4/5/2024,($79.99),"ACH:ISP INTERNET BILL","","Internet",$35571.07,"",
"0001112223","CK",4/6/2024,($60.87),"DEBITCARD: Hardware Store","","Home",$35510.20,"",
"0001112223","CK",4/6/2024,($12.87),"DEBITCARD: Pet Supplies","","Pets",$35497.33,"",
"0001112223","CK",4/6/2024,($62.67),"DEBITCARD: Clothing Store","","Shopping",$35434.66,"",
"0001112223","CK",4/7/2024,($193.65),"DEBITCARD: Grocery Store","","Groceries",$35241.01,"",
"0001112223","CK",4/8/2024,($39.99),"ACH:GYM MEMBERSHIP","","Health",$35201.02,"",
"0001112223","CK",4/8/2024,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$35181.03,"",
"0001112223","CK",4/9/2024,($59.14),"DEBITCARD: Pharmacy","","Health",$35121.89,"",
"0001112223","CK",4/9/2024,($27.56),"DEBITCARD: Books","","Shopping",$35094.33,"",
"0001112223","CK",4/10/2024,$2229.31,"US TREASURY TAX REFUND","","Misc. Income",$37323.64,"",
"0001112223","CK",4/10/2024,($118.31),"DEBITCARD: Clothing Store","","Shopping",$37205.33,"",
"0001112223","CK",4/10/2024,($23.48),"DEBITCARD: Pet Supplies","","Pets",$37181.85,"",
"0001112223","CK",4/10/2024,($86.85),"DEBITCARD: Clothing Store","","Shopping",$37095.00,"",
"0001112223","CK",4/10/2024,($27.06),"DEBITCARD: Books","","Shopping",$37067.94,"",
"0001112223","CK",4/11/2024,($68.00),"ACH:MOBILE PHONE","","Utilities",$36999.94,"",
"0001112223","CK",4/11/2024,($119.09),"ACH:ELECTRIC BILL","","Utilities",$36880.85,"",
"0001112223","CK",4/11/2024,($48.61),"DEBITCARD: Clothing Store","","Shopping",$36832.24,"",
"0001112223","CK",4/12/2024,($73.08),"DEBITCARD: Gas Station","","Gas / Fuel",$36759.16,"",
"0001112223","CK",4/13/2024,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$36549.16,"",
"0001112223","CK",4/13/2024,($12.95),"DEBITCARD: Ride Share","","Auto & Transport",$36536.21,"",
"0001112223","CK",4/13/2024,($161.31),"DEBITCARD: Event Tickets","","Entertainment",$36374.90,"",
"0001112223","CK",4/14/2024,($58.42),"DEBITCARD: Event Tickets","","Entertainment",$36316.48,"",
"0001112223","CK",4/14/2024,($10.31),"DEBITCARD: Streaming Add-on","","Entertainment",$36306.17,"",
"0001112223","CK",4/15/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$40106.17,"",
"0001112223","CK",4/15/2024,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$39356.17,"budgeteer:apply=savings",
"0001112223","CK",4/15/2024,($8.63),"DEBITCARD: Coffee Shop","","Food & Drink",$39347.54,"",
"0001112223","CK",4/16/2024,($74.68),"DEBITCARD: Hardware Store","","Home",$39272.86,"",
"0001112223","CK",4/19/2024,($27.12),"DEBITCARD: Ride Share","","Auto & Transport",$39245.74,"",
"0001112223","CK",4/19/2024,($28.42),"DEBITCARD: Restaurant","","Food & Drink",$39217.32,"",
"0001112223","CK",4/20/2024,($11.69),"DEBITCARD: Ride Share","","Auto & Transport",$39205.63,"",
"0001112223","CK",4/21/2024,($86.62),"DEBITCARD: Clothing Store","","Shopping",$39119.01,"",
"0001112223","CK",4/21/2024,($16.58),"DEBITCARD: Pharmacy","","Health",$39102.43,"",
"0001112223","CK",4/23/2024,($53.01),"DEBITCARD: Pet Supplies","","Pets",$39049.42,"",
"0001112223","CK",4/24/2024,($47.49),"ACH:WATER BILL","","Utilities",$39001.93,"",
"0001112223","CK",4/24/2024,($1061.25),"ACH:CREDIT CARD PAYMENT","","Credit Card",$37940.68,"",
"0001112223","CK",4/24/2024,$9.35,"DIVIDEND PAYMENT","","Misc. Income",$37950.03,"",
"0001112223","CK",4/24/2024,($15.73),"DEBITCARD: Pet Supplies","","Pets",$37934.30,"",
"0001112223","CK",4/24/2024,($45.87),"DEBITCARD: Gas Station","","Gas / Fuel",$37888.43,"",
"0001112223","CK",4/27/2024,($111.60),"DEBITCARD: Event Tickets","","Entertainment",$37776.83,"",
"0001112223","CK",4/29/2024,($19.54),"DEBITCARD: Pet Supplies","","Pets",$37757.29,"",
"0001112223","CK",5/1/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$41557.29,"",
"0001112223","CK",5/1/2024,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$41312.29,"",
"0001112223","CK",5/1/2024,($38.73),"DEBITCARD: Pharmacy","","Health",$41273.56,"",
"0001112223","CK",5/2/2024,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$39084.56,"",
"0001112223","CK",5/2/2024,($41.51),"DEBITCARD: Restaurant","","Food & Drink",$39043.05,"",
"0001112223","CK",5/3/2024,($66.76),"DEBITCARD: Grocery Store","","Groceries",$38976.29,"",
"0001112223","CK",5/3/2024,($196.31),"DEBITCARD: Event Tickets","","Entertainment",$38779.98,"",
"0001112223","CK",5/4/2024,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$38354.98,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",5/4/2024,($94.13),"DEBITCARD: Event Tickets","","Entertainment",$38260.85,"",
"0001112223","CK",5/5/2024,($79.99),"ACH:ISP INTERNET BILL","","Internet",$38180.86,"",
"0001112223","CK",5/5/2024,($36.57),"DEBITCARD: Gas Station","","Gas / Fuel",$38144.29,"",
"0001112223","CK",5/5/2024,($114.67),"DEBITCARD: Clothing Store","","Shopping",$38029.62,"",
"0001112223","CK",5/5/2024,($12.34),"DEBITCARD: Books","","Shopping",$38017.28,"",
"0001112223","CK",5/7/2024,($15.82),"DEBITCARD: Books","","Shopping",$38001.46,"",
"0001112223","CK",5/7/2024,($49.60),"DEBITCARD: Restaurant","","Food & Drink",$37951.86,"",
"0001112223","CK",5/8/2024,($45.79),"DEBITCARD: Restaurant","","Food & Drink",$37906.07,"",
"0001112223","CK",5/9/2024,($39.99),"ACH:GYM MEMBERSHIP","","Health",$37866.08,"",
"0001112223","CK",5/10/2024,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$37846.09,"",
"0001112223","CK",5/10/2024,($68.00),"ACH:MOBILE PHONE","","Utilities",$37778.09,"",
"0001112223","CK",5/10/2024,($5.52),"DEBITCARD: Streaming Add-on","","Entertainment",$37772.57,"",
"0001112223","CK",5/10/2024,($21.07),"DEBITCARD: Ride Share","","Auto & Transport",$37751.50,"",
"0001112223","CK",5/11/2024,($7.58),"DEBITCARD: Ride Share","","Auto & Transport",$37743.92,"",
"0001112223","CK",5/12/2024,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$37533.92,"",
"0001112223","CK",5/12/2024,($58.27),"DEBITCARD: Gas Station","","Gas / Fuel",$37475.65,"",
"0001112223","CK",5/13/2024,($38.78),"DEBITCARD: Pet Supplies","","Pets",$37436.87,"",
"0001112223","CK",5/13/2024,($60.45),"DEBITCARD: Hardware Store","","Home",$37376.42,"",
"0001112223","CK",5/13/2024,($48.84),"DEBITCARD: Pet Supplies","","Pets",$37327.58,"",
"0001112223","CK",5/13/2024,($63.79),"DEBITCARD: Hardware Store","","Home",$37263.79,"",
"0001112223","CK",5/13/2024,($73.53),"DEBITCARD: Clothing Store","","Shopping",$37190.26,"",
"0001112223","CK",5/14/2024,($42.36),"DEBITCARD: Hardware Store","","Home",$37147.90,"",
"0001112223","CK",5/14/2024,($38.42),"DEBITCARD: Pharmacy","","Health",$37109.48,"",
"0001112223","CK",5/15/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$40909.48,"",
"0001112223","CK",5/15/2024,($134.59),"ACH:ELECTRIC BILL","","Utilities",$40774.89,"",
"0001112223","CK",5/17/2024,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$40024.89,"budgeteer:apply=savings",
"0001112223","CK",5/18/2024,($24.76),"DEBITCARD: Ride Share","","Auto & Transport",$40000.13,"",
"0001112223","CK",5/18/2024,($4.73),"DEBITCARD: Coffee Shop","","Food & Drink",$39995.40,"",
"0001112223","CK",5/19/2024,($9.65),"DEBITCARD: Coffee Shop","","Food & Drink",$39985.75,"",
"0001112223","CK",5/19/2024,($7.60),"DEBITCARD: Coffee Shop","","Food & Drink",$39978.15,"",
"0001112223","CK",5/20/2024,($48.38),"DEBITCARD: Pet Supplies","","Pets",$39929.77,"",
"0001112223","CK",5/23/2024,($43.64),"ACH:WATER BILL","","Utilities",$39886.13,"",
"0001112223","CK",5/24/2024,($39.74),"DEBITCARD: Hardware Store","","Home",$39846.39,"",
"0001112223","CK",5/26/2024,($711.17),"ACH:CREDIT CARD PAYMENT","","Credit Card",$39135.22,"",
"0001112223","CK",5/26/2024,$4.36,"DIVIDEND PAYMENT","","Misc. Income",$39139.58,"",
"0001112223","CK",5/28/2024,($85.80),"DEBITCARD: Grocery Store","","Groceries",$39053.78,"",
"0001112223","CK",5/28/2024,($11.85),"DEBITCARD: Streaming Add-on","","Entertainment",$39041.93,"",
"0001112223","CK",5/29/2024,($128.54),"DEBITCARD: Event Tickets","","Entertainment",$38913.39,"",
"0001112223","CK",5/29/2024,($47.45),"DEBITCARD: Restaurant","","Food & Drink",$38865.94,"",
"0001112223","CK",5/29/2024,($10.35),"DEBITCARD: Streaming Add-on","","Entertainment",$38855.59,"",
"0001112223","CK",5/30/2024,($46.22),"DEBITCARD: Pet Supplies","","Pets",$38809.37,"",
"0001112223","CK",5/31/2024,($17.70),"DEBITCARD: Books","","Shopping",$38791.67,"",
"0001112223","CK",6/1/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$42591.67,"",
"0001112223","CK",6/2/2024,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$40402.67,"",
"0001112223","CK",6/2/2024,($83.07),"DEBITCARD: Clothing Store","","Shopping",$40319.60,"",
"0001112223","CK",6/3/2024,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$40074.60,"",
"0001112223","CK",6/4/2024,($51.43),"DEBITCARD: Restaurant","","Food & Drink",$40023.17,"",
"0001112223","CK",6/5/2024,($79.99),"ACH:ISP INTERNET BILL","","Internet",$39943.18,"",
"0001112223","CK",6/5/2024,($54.57),"DEBITCARD: Pharmacy","","Health",$39888.61,"",
"0001112223","CK",6/6/2024,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$39463.61,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",6/7/2024,($37.67),"DEBITCARD: Restaurant","","Food & Drink",$39425.94,"",
"0001112223","CK",6/7/2024,($93.02),"DEBITCARD: Event Tickets","","Entertainment",$39332.92,"",
"0001112223","CK",6/8/2024,($156.15),"DEBITCARD: Grocery Store","","Groceries",$39176.77,"",
"0001112223","CK",6/8/2024,($17.60),"DEBITCARD: Ride Share","","Auto & Transport",$39159.17,"",
"0001112223","CK",6/9/2024,($39.99),"ACH:GYM MEMBERSHIP","","Health",$39119.18,"",
"0001112223","CK",6/10/2024,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$39099.19,"",
"0001112223","CK",6/10/2024,($38.37),"DEBITCARD: Gas Station","","Gas / Fuel",$39060.82,"",
"0001112223","CK",6/10/2024,($45.41),"DEBITCARD: Event Tickets","","Entertainment",$39015.41,"",
"0001112223","CK",6/10/2024,($52.31),"DEBITCARD: Hardware Store","","Home",$38963.10,"",
"0001112223","CK",6/11/2024,($68.00),"ACH:MOBILE PHONE","","Utilities",$38895.10,"",
"0001112223","CK",6/11/2024,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$38685.10,"",
"0001112223","CK",6/11/2024,($8.94),"DEBITCARD: Coffee Shop","","Food & Drink",$38676.16,"",
"0001112223","CK",6/12/2024,($169.57),"DEBITCARD: Grocery Store","","Groceries",$38506.59,"",
"0001112223","CK",6/12/2024,($55.35),"DEBITCARD: Pharmacy","","Health",$38451.24,"",
"0001112223","CK",6/12/2024,($19.31),"DEBITCARD: Hardware Store","","Home",$38431.93,"",
"0001112223","CK",6/13/2024,($22.70),"DEBITCARD: Pet Supplies","","Pets",$38409.23,"",
"0001112223","CK",6/14/2024,($205.09),"ACH:ELECTRIC BILL","","Utilities",$38204.14,"",
"0001112223","CK",6/14/2024,($6.29),"DEBITCARD: Coffee Shop","","Food & Drink",$38197.85,"",
"0001112223","CK",6/15/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$41997.85,"",
"0001112223","CK",6/16/2024,($123.77),"DEBITCARD: Grocery Store","","Groceries",$41874.08,"",
"0001112223","CK",6/17/2024,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$41124.08,"budgeteer:apply=savings",
"0001112223","CK",6/17/2024,($82.43),"DEBITCARD: Grocery Store","","Groceries",$41041.65,"",
"0001112223","CK",6/17/2024,($19.59),"DEBITCARD: Pet Supplies","","Pets",$41022.06,"",
"0001112223","CK",6/17/2024,($39.76),"DEBITCARD: Pet Supplies","","Pets",$40982.30,"",
"0001112223","CK",6/17/2024,($51.57),"DEBITCARD: Gas Station","","Gas / Fuel",$40930.73,"",
"0001112223","CK",6/19/2024,($180.93),"DEBITCARD: Event Tickets","","Entertainment",$40749.80,"",
"0001112223","CK",6/19/2024,($57.16),"DEBITCARD: Restaurant","","Food & Drink",$40692.64,"",
"0001112223","CK",6/20/2024,($69.10),"DEBITCARD: Gas Station","","Gas / Fuel",$40623.54,"",
"0001112223","CK",6/21/2024,($26.08),"DEBITCARD: Books","","Shopping",$40597.46,"",
"0001112223","CK",6/21/2024,($6.14),"DEBITCARD: Coffee Shop","","Food & Drink",$40591.32,"",
"0001112223","CK",6/22/2024,($39.79),"ACH:WATER BILL","","Utilities",$40551.53,"",
"0001112223","CK",6/22/2024,($7.16),"DEBITCARD: Coffee Shop","","Food & Drink",$40544.37,"",
"0001112223","CK",6/23/2024,($1561.10),"ACH:CREDIT CARD PAYMENT","","Credit Card",$38983.27,"",
"0001112223","CK",6/23/2024,($25.53),"DEBITCARD: Books","","Shopping",$38957.74,"",
"0001112223","CK",6/24/2024,($170.09),"DEBITCARD: Grocery Store","","Groceries",$38787.65,"",
"0001112223","CK",6/24/2024,($60.41),"DEBITCARD: Restaurant","","Food & Drink",$38727.24,"",
"0001112223","CK",6/24/2024,($60.02),"DEBITCARD: Pharmacy","","Health",$38667.22,"",
"0001112223","CK",6/27/2024,($40.69),"DEBITCARD: Pharmacy","","Health",$38626.53,"",
"0001112223","CK",6/28/2024,$11.37,"DIVIDEND PAYMENT","","Misc. Income",$38637.90,"",
"0001112223","CK",6/28/2024,($39.06),"DEBITCARD: Hardware Store","","Home",$38598.84,"",
"0001112223","CK",6/30/2024,($79.50),"DEBITCARD: Hardware Store","","Home",$38519.34,"",
"0001112223","CK",6/30/2024,($190.39),"DEBITCARD: Grocery Store","","Groceries",$38328.95,"",
"0001112223","CK",7/1/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$42128.95,"",
"0001112223","CK",7/1/2024,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$41883.95,"",
"0001112223","CK",7/1/2024,($27.49),"DEBITCARD: Pet Supplies","","Pets",$41856.46,"",
"0001112223","CK",7/2/2024,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$39667.46,"",
"0001112223","CK",7/2/2024,($10.21),"DEBITCARD: Coffee Shop","","Food & Drink",$39657.25,"",
"0001112223","CK",7/2/2024,($177.96),"DEBITCARD: Grocery Store","","Groceries",$39479.29,"",
"0001112223","CK",7/2/2024,($29.98),"DEBITCARD: Books","","Shopping",$39449.31,"",
"0001112223","CK",7/2/2024,($11.64),"DEBITCARD: Ride Share","","Auto & Transport",$39437.67,"",
"0001112223","CK",7/4/2024,($82.94),"DEBITCARD: Clothing Store","","Shopping",$39354.73,"",
"0001112223","CK",7/4/2024,($13.44),"DEBITCARD: Restaurant","","Food & Drink",$39341.29,"",
"0001112223","CK",7/5/2024,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$38916.29,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",7/5/2024,($79.99),"ACH:ISP INTERNET BILL","","Internet",$38836.30,"",
"0001112223","CK",7/7/2024,($39.99),"ACH:GYM MEMBERSHIP","","Health",$38796.31,"",
"0001112223","CK",7/7/2024,($75.69),"DEBITCARD: Hardware Store","","Home",$38720.62,"",
"0001112223","CK",7/7/2024,($29.72),"DEBITCARD: Pet Supplies","","Pets",$38690.90,"",
"0001112223","CK",7/9/2024,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$38670.91,"",
"0001112223","CK",7/9/2024,($68.00),"ACH:MOBILE PHONE","","Utilities",$38602.91,"",
"0001112223","CK",7/9/2024,$273.25,"ACH:MOONLIGHT GIG","","Misc. Income",$38876.16,"Side work",
"0001112223","CK",7/9/2024,($209.59),"DEBITCARD: Grocery Store","","Groceries",$38666.57,"",
"0001112223","CK",7/9/2024,($23.18),"DEBITCARD: Ride Share","","Auto & Transport",$38643.39,"",
"0001112223","CK",7/10/2024,($43.89),"DEBITCARD: Hardware Store","","Home",$38599.50,"",
"0001112223","CK",7/10/2024,($49.47),"DEBITCARD: Pharmacy","","Health",$38550.03,"",
"0001112223","CK",7/11/2024,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$38340.03,"",
"0001112223","CK",7/11/2024,($47.74),"DEBITCARD: Event Tickets","","Entertainment",$38292.29,"",
"0001112223","CK",7/11/2024,($30.49),"DEBITCARD: Gas Station","","Gas / Fuel",$38261.80,"",
"0001112223","CK",7/12/2024,($37.38),"DEBITCARD: Pharmacy","","Health",$38224.42,"",
"0001112223","CK",7/13/2024,($180.60),"ACH:ELECTRIC BILL","","Utilities",$38043.82,"",
"0001112223","CK",7/13/2024,($168.37),"DEBITCARD: Grocery Store","","Groceries",$37875.45,"",
"0001112223","CK",7/14/2024,($22.17),"DEBITCARD: Books","","Shopping",$37853.28,"",
"0001112223","CK",7/15/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$41653.28,"",
"0001112223","CK",7/16/2024,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$40903.28,"budgeteer:apply=savings",
"0001112223","CK",7/17/2024,($205.96),"DEBITCARD: Event Tickets","","Entertainment",$40697.32,"",
"0001112223","CK",7/18/2024,($33.90),"DEBITCARD: Hardware Store","","Home",$40663.42,"",
"0001112223","CK",7/19/2024,($6.39),"DEBITCARD: Streaming Add-on","","Entertainment",$40657.03,"",
"0001112223","CK",7/19/2024,($8.73),"DEBITCARD: Streaming Add-on","","Entertainment",$40648.30,"",
"0001112223","CK",7/19/2024,($56.39),"DEBITCARD: Pharmacy","","Health",$40591.91,"",
"0001112223","CK",7/20/2024,($161.38),"DEBITCARD: Grocery Store","","Groceries",$40430.53,"",
"0001112223","CK",7/20/2024,($46.06),"DEBITCARD: Clothing Store","","Shopping",$40384.47,"",
"0001112223","CK",7/22/2024,($48.94),"ACH:WATER BILL","","Utilities",$40335.53,"",
"0001112223","CK",7/22/2024,$2.72,"DIVIDEND PAYMENT","","Misc. Income",$40338.25,"",
"0001112223","CK",7/22/2024,($44.05),"DEBITCARD: Pharmacy","","Health",$40294.20,"",
"0001112223","CK",7/22/2024,($136.33),"DEBITCARD: Event Tickets","","Entertainment",$40157.87,"",
"0001112223","CK",7/22/2024,($125.32),"DEBITCARD: Event Tickets","","Entertainment",$40032.55,"",
"0001112223","CK",7/24/2024,($1211.03),"ACH:CREDIT CARD PAYMENT","","Credit Card",$38821.52,"",
"0001112223","CK",7/24/2024,($104.90),"DEBITCARD: Event Tickets","","Entertainment",$38716.62,"",
"0001112223","CK",7/25/2024,($189.23),"DEBITCARD: Event Tickets","","Entertainment",$38527.39,"",
"0001112223","CK",7/28/2024,($51.93),"DEBITCARD: Pet Supplies","","Pets",$38475.46,"",
"0001112223","CK",7/29/2024,($9.21),"DEBITCARD: Ride Share","","Auto & Transport",$38466.25,"",
"0001112223","CK",7/29/2024,($75.19),"DEBITCARD: Hardware Store","","Home",$38391.06,"",
"0001112223","CK",7/31/2024,($27.64),"DEBITCARD: Restaurant","","Food & Drink",$38363.42,"",
"0001112223","CK",8/1/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$42163.42,"",
"0001112223","CK",8/2/2024,($2189.00),"ACH:Redwood Grove RENT","","Mortgage / Rent",$39974.42,"",
"0001112223","CK",8/2/2024,($245.00),"ACH:HEALTH INSURANCE","","Insurance",$39729.42,"",
"0001112223","CK",8/2/2024,($70.79),"DEBITCARD: Gas Station","","Gas / Fuel",$39658.63,"",
"0001112223","CK",8/3/2024,($24.88),"DEBITCARD: Books","","Shopping",$39633.75,"",
"0001112223","CK",8/3/2024,($64.79),"DEBITCARD: Hardware Store","","Home",$39568.96,"",
"0001112223","CK",8/3/2024,($88.45),"DEBITCARD: Grocery Store","","Groceries",$39480.51,"",
"0001112223","CK",8/4/2024,($425.00),"ACH:AUTO LOAN PAYMENT","","Auto & Transport",$39055.51,"budgeteer:goal=Auto Loan Down-payment",
"0001112223","CK",8/4/2024,($48.79),"DEBITCARD: Pet Supplies","","Pets",$39006.72,"",
"0001112223","CK",8/5/2024,($79.99),"ACH:ISP INTERNET BILL","","Internet",$38926.73,"",
"0001112223","CK",8/7/2024,($39.99),"ACH:GYM MEMBERSHIP","","Health",$38886.74,"",
"0001112223","CK",8/7/2024,($62.98),"DEBITCARD: Grocery Store","","Groceries",$38823.76,"",
"0001112223","CK",8/7/2024,($3.78),"DEBITCARD: Coffee Shop","","Food & Drink",$38819.98,"",
"0001112223","CK",8/7/2024,($8.34),"DEBITCARD: Coffee Shop","","Food & Drink",$38811.64,"",
"0001112223","CK",8/8/2024,($19.99),"ACH:STREAMING SUBSCRIPTION","","Entertainment",$38791.65,"",
"0001112223","CK",8/8/2024,($8.01),"DEBITCARD: Coffee Shop","","Food & Drink",$38783.64,"",
"0001112223","CK",8/10/2024,$437.50,"ACH:MOONLIGHT GIG","","Misc. Income",$39221.14,"Side work",
"0001112223","CK",8/10/2024,($3.84),"DEBITCARD: Coffee Shop","","Food & Drink",$39217.30,"",
"0001112223","CK",8/11/2024,($68.00),"ACH:MOBILE PHONE","","Utilities",$39149.30,"",
"0001112223","CK",8/11/2024,($5.60),"DEBITCARD: Coffee Shop","","Food & Drink",$39143.70,"",
"0001112223","CK",8/12/2024,($86.11),"DEBITCARD: Event Tickets","","Entertainment",$39057.59,"",
"0001112223","CK",8/12/2024,($14.28),"DEBITCARD: Ride Share","","Auto & Transport",$39043.31,"",
"0001112223","CK",8/13/2024,($210.00),"ACH:STUDENT LOAN SERVICER","","Loans",$38833.31,"",
"0001112223","CK",8/13/2024,($196.10),"ACH:ELECTRIC BILL","","Utilities",$38637.21,"",
"0001112223","CK",8/13/2024,($32.35),"DEBITCARD: Hardware Store","","Home",$38604.86,"",
"0001112223","CK",8/13/2024,($4.26),"DEBITCARD: Coffee Shop","","Food & Drink",$38600.60,"",
"0001112223","CK",8/14/2024,($207.61),"DEBITCARD: Grocery Store","","Groceries",$38392.99,"",
"0001112223","CK",8/14/2024,($3.30),"DEBITCARD: Coffee Shop","","Food & Drink",$38389.69,"",
"0001112223","CK",8/15/2024,$3800.00,"ACH:VISTA TECH PAYROLL","","Misc. Income",$42189.69,"",
"0001112223","CK",8/15/2024,($73.24),"DEBITCARD: Gas Station","","Gas / Fuel",$42116.45,"",
"0001112223","CK",8/15/2024,($68.51),"DEBITCARD: Clothing Store","","Shopping",$42047.94,"",
"0001112223","CK",8/16/2024,($750.00),"Web Branch:TFR TO SV 0001112223","","Transfer",$41297.94,"budgeteer:apply=savings",
"0001112223","CK",8/17/2024,($180.36),"DEBITCARD: Event Tickets","","Entertainment",$41117.58,"",
"0001112223","CK",8/19/2024,($7.59),"DEBITCARD: Coffee Shop","","Food & Drink",$41109.99,"",
"0001112223","CK",8/19/2024,($67.75),"DEBITCARD: Gas Station","","Gas / Fuel",$41042.24,"",
"0001112223","CK",8/19/2024,($59.48),"DEBITCARD: Restaurant","","Food & Drink",$40982.76,"",
"0001112223","CK",8/20/2024,($3.82),"DEBITCARD: Coffee Shop","","Food & Drink",$40978.94,"",
"0001112223","CK",8/21/2024,($45.09),"ACH:WATER BILL","","Utilities",$40933.85,"",
"0001112223","CK",8/22/2024,($7.10),"DEBITCARD: Coffee Shop","","Food & Drink",$40926.75,"",
"0001112223","CK",8/23/2024,($4.07),"DEBITCARD: Coffee Shop","","Food & Drink",$40922.68,"",
"0001112223","CK",8/24/2024,($213.36),"DEBITCARD: Event Tickets","","Entertainment",$40709.32,"",
"0001112223","CK",8/25/2024,($53.75),"DEBITCARD: Pet Supplies","","Pets",$40655.57,"",
"0001112223","CK",8/25/2024,($6.11),"DEBITCARD: Coffee Shop","","Food & Drink",$40649.46,"",
"0001112223","CK",8/26/2024,($860.96),"ACH:CREDIT CARD PAYMENT","","Credit Card",$39788.50,"",
